order_id,order_date,ship_mode_key,customer_key,location_key,product_key,sales,quantity,discount,profit
CA-2018-108560,7/8/2018 12:00:00 AM,1,346,616,681,23.17,2,0.2,7.82
CA-2018-108560,7/8/2018 12:00:00 AM,1,346,616,1550,50,2,0,10.5
CA-2016-157084,12/19/2016 12:00:00 AM,1,366,520,1795,675.96,5,0.2,84.49
CA-2016-157084,12/19/2016 12:00:00 AM,1,366,520,1518,1265.85,3,0,556.97
CA-2015-168984,11/26/2015 12:00:00 AM,1,578,607,1087,15.55,3,0.2,5.44
CA-2015-168984,11/26/2015 12:00:00 AM,1,578,607,1329,669.08,5,0.2,-167.27
CA-2015-168984,11/26/2015 12:00:00 AM,1,578,607,1681,438.34,4,0.2,-87.67
CA-2016-111829,3/19/2016 12:00:00 AM,3,286,622,1298,1247.64,3,0,349.34
CA-2016-111829,3/19/2016 12:00:00 AM,3,286,622,1607,3149.93,7,0,1480.47
CA-2016-111829,3/19/2016 12:00:00 AM,3,286,622,1263,209.7,2,0,100.66
CA-2015-135699,8/29/2015 12:00:00 AM,4,325,578,1269,109.92,2,0,53.86
CA-2015-135699,8/29/2015 12:00:00 AM,4,325,578,1197,13.36,2,0,6.41
US-2018-132444,11/18/2018 12:00:00 AM,3,141,621,1392,169.68,6,0,45.81
US-2018-132444,11/18/2018 12:00:00 AM,3,141,621,1570,132.52,4,0,54.33
US-2018-132444,11/18/2018 12:00:00 AM,3,141,621,908,2.96,2,0,1.42
US-2018-132444,11/18/2018 12:00:00 AM,3,141,621,682,8.45,2,0.2,2.96
US-2018-132444,11/18/2018 12:00:00 AM,3,141,621,1305,95.94,3,0,9.59
CA-2018-161809,1/20/2018 12:00:00 AM,1,750,519,1859,160.78,3,0.2,10.05
CA-2018-127285,10/30/2018 12:00:00 AM,1,527,622,819,88.75,3,0.2,27.73
CA-2018-127285,10/30/2018 12:00:00 AM,1,527,622,725,13.9,2,0.2,5.21
CA-2017-107615,3/22/2017 12:00:00 AM,3,626,511,1485,58.58,2,0,19.33
CA-2017-122728,5/18/2017 12:00:00 AM,1,251,578,1307,104.28,3,0,26.07
CA-2017-122728,5/18/2017 12:00:00 AM,1,251,578,1247,17.94,3,0,8.79
US-2017-101497,9/29/2017 12:00:00 AM,2,609,516,1028,18.97,1,0,9.11
CA-2017-147585,11/7/2017 12:00:00 AM,1,128,578,232,14.82,3,0,6.22
CA-2016-148376,12/27/2016 12:00:00 AM,1,27,516,382,106.96,2,0,31.02
CA-2016-148376,12/27/2016 12:00:00 AM,1,27,516,978,21.56,7,0,10.35
CA-2015-135657,6/3/2015 12:00:00 AM,2,679,622,362,515.88,6,0,113.49
CA-2015-139857,2/2/2015 12:00:00 AM,1,142,541,920,12.35,5,0,5.8
CA-2017-106306,3/8/2017 12:00:00 AM,4,592,496,784,9.7,3,0.7,-7.11
CA-2018-123491,10/30/2018 12:00:00 AM,1,376,579,984,43.86,6,0,20.61
CA-2018-123491,10/30/2018 12:00:00 AM,1,376,579,1811,148.48,2,0.2,16.7
CA-2018-123491,10/30/2018 12:00:00 AM,1,376,579,1218,7.42,2,0,3.71
CA-2018-123491,10/30/2018 12:00:00 AM,1,376,579,101,71.99,1,0.2,-0.9
CA-2018-123491,10/30/2018 12:00:00 AM,1,376,579,586,19.9,5,0,6.57
CA-2018-123491,10/30/2018 12:00:00 AM,1,376,579,434,1702.12,14,0,510.64
CA-2018-104003,10/7/2018 12:00:00 AM,1,201,578,38,307.67,2,0.15,-14.48
CA-2016-130204,9/3/2016 12:00:00 AM,1,192,579,1336,31.44,3,0,8.49
CA-2016-130204,9/3/2016 12:00:00 AM,1,192,579,1549,17.9,2,0,3.4
CA-2016-130204,9/3/2016 12:00:00 AM,1,192,579,1564,129.45,5,0,46.6
CA-2015-110527,8/9/2015 12:00:00 AM,1,256,541,949,20.88,8,0,9.6
CA-2018-168837,10/14/2018 12:00:00 AM,3,412,588,202,9.46,2,0,3.69
CA-2018-116715,12/2/2018 12:00:00 AM,3,787,579,1412,559.62,9,0,151.1
CA-2018-116715,12/2/2018 12:00:00 AM,3,787,579,1269,109.92,2,0,53.86
CA-2018-116715,12/2/2018 12:00:00 AM,3,787,579,1239,8.56,2,0,3.85
CA-2016-130785,9/5/2016 12:00:00 AM,1,27,543,2,411.33,4,0.15,-4.84
CA-2016-130785,9/5/2016 12:00:00 AM,1,27,543,716,28.75,6,0.2,9.7
CA-2016-130785,9/5/2016 12:00:00 AM,1,27,543,28,293.2,3,0.15,-20.7
CA-2016-105347,11/24/2016 12:00:00 AM,1,231,515,1067,368.91,9,0,180.77
CA-2016-105347,11/24/2016 12:00:00 AM,1,231,515,567,14.7,5,0,6.62
CA-2017-100965,7/7/2017 12:00:00 AM,1,649,591,246,215.65,5,0,73.32
CA-2017-149461,11/13/2017 12:00:00 AM,1,54,613,296,4.18,1,0,1.5
US-2017-116729,12/25/2017 12:00:00 AM,3,303,520,1760,2575.94,7,0.2,257.59
US-2017-116729,12/25/2017 12:00:00 AM,3,303,520,1150,45.36,7,0,21.77
US-2017-116729,12/25/2017 12:00:00 AM,3,303,520,1498,254.24,7,0,76.27
CA-2016-131597,9/14/2016 12:00:00 AM,1,708,519,345,170.14,3,0.2,-8.51
CA-2016-164833,6/4/2016 12:00:00 AM,4,465,621,953,7.38,2,0,3.47
CA-2016-164833,6/4/2016 12:00:00 AM,4,465,621,626,9.26,2,0,3.06
CA-2016-125423,12/13/2016 12:00:00 AM,2,489,518,969,9.96,2,0,4.58
CA-2017-167507,12/22/2017 12:00:00 AM,1,664,612,786,31.32,10,0.7,-25.06
CA-2017-167507,12/22/2017 12:00:00 AM,1,664,612,204,11.84,4,0.2,3.11
CA-2017-167507,12/22/2017 12:00:00 AM,1,664,612,239,22.78,1,0.2,4.84
US-2018-113852,7/29/2018 12:00:00 AM,1,314,622,1547,90.57,3,0,11.77
CA-2018-128370,9/10/2018 12:00:00 AM,4,284,515,93,362.35,3,0.2,27.18
CA-2018-128370,9/10/2018 12:00:00 AM,4,284,515,808,7.18,2,0.2,2.24
CA-2015-114643,6/13/2015 12:00:00 AM,1,287,517,590,14.52,3,0,4.79
US-2017-100839,10/13/2017 12:00:00 AM,1,558,458,371,727.45,5,0.5,-465.57
US-2017-100839,10/13/2017 12:00:00 AM,1,558,458,192,24.96,3,0.2,4.37
CA-2018-118857,4/15/2018 12:00:00 AM,3,29,510,300,196.45,5,0,70.72
CA-2017-148201,8/26/2017 12:00:00 AM,2,130,620,1015,6.48,1,0,3.11
CA-2015-116932,7/21/2015 12:00:00 AM,1,500,579,544,99.2,5,0,25.79
CA-2015-116932,7/21/2015 12:00:00 AM,1,500,579,68,801.57,2,0.2,50.1
CA-2015-116932,7/21/2015 12:00:00 AM,1,500,579,366,272.85,1,0.2,27.28
CA-2018-142888,11/21/2018 12:00:00 AM,1,103,630,374,70.98,1,0,20.58
CA-2018-118885,12/29/2018 12:00:00 AM,1,366,520,98,393.57,4,0.2,-44.28
CA-2018-118885,12/29/2018 12:00:00 AM,1,366,520,1777,302.38,3,0.2,22.68
CA-2017-147578,4/22/2017 12:00:00 AM,2,593,579,201,31.56,3,0,10.41
CA-2015-157623,3/14/2015 12:00:00 AM,1,216,558,1089,10.56,2,0,4.75
CA-2015-157623,3/14/2015 12:00:00 AM,1,216,558,593,3.38,1,0,1.25
CA-2017-100083,11/24/2017 12:00:00 AM,1,140,611,1033,24.78,1,0.2,7.74
CA-2016-109197,12/31/2016 12:00:00 AM,1,398,323,832,487.98,2,0.2,152.49
CA-2018-167094,10/21/2018 12:00:00 AM,3,211,610,1242,5.18,1,0.2,1.81
CA-2018-167094,10/21/2018 12:00:00 AM,3,211,610,51,478.48,2,0.2,47.85
CA-2018-167094,10/21/2018 12:00:00 AM,3,211,610,1552,28.4,2,0.2,6.74
CA-2016-157959,2/3/2016 12:00:00 AM,3,661,516,292,136.92,4,0,41.08
CA-2017-105963,11/15/2017 12:00:00 AM,1,680,516,1570,99.39,3,0,40.75
CA-2018-126865,12/5/2018 12:00:00 AM,2,571,543,1201,92.94,3,0,41.82
CA-2018-102834,3/9/2018 12:00:00 AM,1,480,578,1511,199.98,2,0,69.99
US-2017-139710,6/9/2017 12:00:00 AM,1,307,519,1715,177.48,3,0.2,19.97
CA-2018-121538,11/28/2018 12:00:00 AM,3,643,465,1249,88.77,2,0.2,31.07
US-2018-101539,3/16/2018 12:00:00 AM,2,781,621,1146,6.48,1,0,3.11
US-2018-101539,3/16/2018 12:00:00 AM,2,781,621,1408,46.51,1,0,1.86
US-2018-101539,3/16/2018 12:00:00 AM,2,781,621,1835,659.98,3,0.2,49.5
CA-2017-152121,11/27/2017 12:00:00 AM,2,137,494,1772,271.99,1,0.2,23.8
CA-2018-101245,11/27/2018 12:00:00 AM,1,480,577,1205,244.55,5,0,114.94
CA-2018-101245,11/27/2018 12:00:00 AM,1,480,577,1493,166.16,8,0,59.82
CA-2016-141768,5/25/2016 12:00:00 AM,2,573,577,219,14.73,3,0,4.86
CA-2017-112109,7/8/2017 12:00:00 AM,1,356,459,726,19.97,2,0.7,-13.31
CA-2017-112109,7/8/2017 12:00:00 AM,1,356,459,1345,33.49,7,0.2,-1.26
CA-2017-112109,7/8/2017 12:00:00 AM,1,356,459,703,8.74,4,0.7,-6.12
CA-2017-112109,7/8/2017 12:00:00 AM,1,356,459,122,662.88,3,0.2,74.57
CA-2016-109939,5/8/2016 12:00:00 AM,1,2,608,476,5.25,2,0.2,0.59
CA-2017-112669,4/14/2017 12:00:00 AM,4,444,496,120,933.54,4,0.2,105.02
CA-2017-112669,4/14/2017 12:00:00 AM,4,444,496,1332,42.98,4,0.2,4.3
CA-2015-164721,11/25/2015 12:00:00 AM,2,479,582,382,320.88,6,0,93.06
CA-2015-164721,11/25/2015 12:00:00 AM,2,479,582,205,23.88,3,0,10.51
CA-2015-164721,11/25/2015 12:00:00 AM,2,479,582,1061,26.76,4,0,12.31
CA-2018-133648,6/25/2018 12:00:00 AM,1,522,610,997,71.04,6,0.2,26.64
CA-2018-133648,6/25/2018 12:00:00 AM,1,522,610,549,5.34,2,0.2,0.73
CA-2018-133648,6/25/2018 12:00:00 AM,1,522,610,940,11.3,3,0.2,-2.12
CA-2018-166128,4/11/2018 12:00:00 AM,1,482,529,1507,199.95,5,0,21.99
CA-2018-166128,4/11/2018 12:00:00 AM,1,482,529,511,41.86,7,0,14.23
CA-2016-113110,3/19/2016 12:00:00 AM,1,90,550,641,17.57,2,0.2,6.37
CA-2016-113110,3/19/2016 12:00:00 AM,1,90,550,947,14.62,2,0,6.87
CA-2016-113110,3/19/2016 12:00:00 AM,1,90,550,1429,33.36,4,0,8.67
CA-2016-113110,3/19/2016 12:00:00 AM,1,90,550,1186,40.14,6,0,19.67
US-2018-111241,8/20/2018 12:00:00 AM,2,306,573,755,239.12,5,0.2,77.71
CA-2016-114237,3/13/2016 12:00:00 AM,3,487,620,44,141.96,2,0,39.75
CA-2017-113516,9/8/2017 12:00:00 AM,2,781,572,732,33.02,2,0.2,11.56
CA-2017-113516,9/8/2017 12:00:00 AM,2,781,572,719,67.14,4,0.2,23.5
CA-2016-119214,1/23/2016 12:00:00 AM,1,186,322,1191,29.04,3,0,13.94
CA-2016-119214,1/23/2016 12:00:00 AM,1,186,322,984,14.62,2,0,6.87
CA-2016-122287,6/18/2016 12:00:00 AM,1,704,498,1117,11.95,3,0.2,4.33
CA-2016-122287,6/18/2016 12:00:00 AM,1,704,498,834,4.54,7,0.7,-3.33
CA-2016-122287,6/18/2016 12:00:00 AM,1,704,498,787,9.16,2,0.7,-6.1
CA-2016-122287,6/18/2016 12:00:00 AM,1,704,498,318,75.36,5,0.2,20.72
CA-2016-104493,10/2/2016 12:00:00 AM,1,247,543,839,57.5,6,0.2,20.13
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,928,11.34,3,0,5.22
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,1406,80.3,5,0,20.88
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,743,15.97,2,0.2,5.39
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,1050,64.74,13,0,30.43
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,812,19.3,3,0.2,6.03
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,1358,405.64,4,0,12.17
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,113,146.35,3,0.2,-9.15
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,1586,251.91,9,0,47.86
CA-2015-106439,10/31/2015 12:00:00 AM,1,298,520,517,12.39,3,0,3.72
CA-2016-133452,4/13/2016 12:00:00 AM,1,792,534,1541,199.96,4,0,69.99
CA-2016-133452,4/13/2016 12:00:00 AM,1,792,534,361,710.83,3,0.2,-97.74
US-2018-110996,11/20/2018 12:00:00 AM,1,414,533,115,283.92,5,0.2,-46.14
CA-2017-129693,11/26/2017 12:00:00 AM,1,742,621,759,7.31,2,0.2,2.56
CA-2018-122504,11/7/2018 12:00:00 AM,2,194,582,1558,59.97,3,0,13.79
CA-2018-122504,11/7/2018 12:00:00 AM,2,194,582,1771,761.54,7,0.2,66.64
CA-2015-131051,12/1/2015 12:00:00 AM,1,760,579,198,58.2,3,0,28.52
CA-2016-120103,12/24/2016 12:00:00 AM,1,537,490,1098,106.23,7,0.2,37.18
CA-2016-120103,12/24/2016 12:00:00 AM,1,537,490,1758,111.98,2,0.2,11.2
CA-2016-120103,12/24/2016 12:00:00 AM,1,537,490,240,7.71,2,0.2,1.74
CA-2018-104647,2/23/2018 12:00:00 AM,1,150,516,1190,37.44,6,0,16.85
CA-2016-139290,10/26/2016 12:00:00 AM,1,549,532,999,5.76,2,0,2.65
CA-2016-149678,4/13/2016 12:00:00 AM,2,61,505,1452,12.88,1,0,0.39
CA-2018-124401,9/7/2018 12:00:00 AM,1,636,606,1312,37.68,3,0.2,2.36
CA-2018-124401,9/7/2018 12:00:00 AM,1,636,606,1544,279.94,7,0.2,80.48
US-2015-140116,3/10/2015 12:00:00 AM,1,445,465,1294,636.41,3,0.2,-15.91
US-2015-140116,3/10/2015 12:00:00 AM,1,445,465,504,83.17,4,0.2,9.36
CA-2015-123295,7/18/2015 12:00:00 AM,4,30,501,91,259.14,4,0.2,-25.91
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,1025,19.98,1,0,9.39
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,827,398.35,3,0.2,124.48
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,617,5.04,3,0,1.26
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,907,17.45,5,0,8.03
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,121,323.14,4,0.2,20.2
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,1449,29.7,3,0,8.02
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,1733,1295.84,4,0.2,145.78
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,1397,46.84,2,0,12.65
CA-2016-164882,10/31/2016 12:00:00 AM,4,688,548,19,425.83,1,0.15,20.04
CA-2017-130267,9/19/2017 12:00:00 AM,1,725,592,1158,159.88,7,0,73.54
CA-2018-155460,4/13/2018 12:00:00 AM,3,662,621,1172,5.28,1,0,2.38
CA-2018-155460,4/13/2018 12:00:00 AM,3,662,621,763,895.92,5,0.2,302.37
CA-2018-158246,11/9/2018 12:00:00 AM,3,341,576,101,215.98,3,0.2,-2.7
CA-2015-141607,12/12/2015 12:00:00 AM,1,788,583,281,43.31,1,0,4.33
CA-2017-111115,7/25/2017 12:00:00 AM,2,449,517,910,21.48,6,0,10.74
CA-2017-101938,1/7/2017 12:00:00 AM,1,243,588,592,34.58,1,0,10.03
CA-2018-166296,3/13/2018 12:00:00 AM,1,428,594,1263,314.55,3,0,150.98
CA-2015-152296,8/1/2015 12:00:00 AM,3,337,579,826,19.75,3,0.2,6.91
CA-2017-125738,10/15/2017 12:00:00 AM,1,583,486,1071,45.68,2,0,21.01
CA-2017-125738,10/15/2017 12:00:00 AM,1,583,486,1197,60.12,9,0,28.86
CA-2017-125738,10/15/2017 12:00:00 AM,1,583,486,702,41.72,5,0.2,13.04
CA-2017-125738,10/15/2017 12:00:00 AM,1,583,486,1107,71.6,8,0,32.94
CA-2018-124576,8/1/2018 12:00:00 AM,2,327,574,746,54.9,2,0.2,18.53
CA-2017-118913,6/25/2017 12:00:00 AM,1,56,520,390,60.81,3,0,17.03
CA-2017-128412,12/10/2017 12:00:00 AM,1,45,621,708,153.55,3,0.2,51.82
CA-2017-128412,12/10/2017 12:00:00 AM,1,45,621,416,65.34,3,0,22.87
CA-2017-128412,12/10/2017 12:00:00 AM,1,45,621,1085,123.92,4,0,55.76
CA-2017-128412,12/10/2017 12:00:00 AM,1,45,621,383,35.1,3,0,12.29
CA-2017-128412,12/10/2017 12:00:00 AM,1,45,621,1549,44.75,5,0,8.5
CA-2016-138002,9/6/2016 12:00:00 AM,1,111,620,729,6.1,2,0.2,2.13
CA-2016-138002,9/6/2016 12:00:00 AM,1,111,620,309,191.82,3,0,74.81
CA-2018-129378,10/1/2018 12:00:00 AM,3,576,591,721,1.44,1,0.2,0.5
CA-2018-129378,10/1/2018 12:00:00 AM,3,576,591,717,61.78,13,0.2,20.85
CA-2018-129378,10/1/2018 12:00:00 AM,3,576,591,388,241.96,2,0,60.49
CA-2018-129378,10/1/2018 12:00:00 AM,3,576,591,58,108.61,4,0.2,9.5
CA-2018-130841,7/28/2018 12:00:00 AM,1,513,578,644,9.98,4,0.2,3.62
CA-2018-130841,7/28/2018 12:00:00 AM,1,513,578,1350,14.98,1,0,4.19
CA-2018-130841,7/28/2018 12:00:00 AM,1,513,578,1743,1145.6,4,0.2,100.24
CA-2017-106383,3/19/2017 12:00:00 AM,2,113,463,17,72.29,1,0.7,-98.8
CA-2015-128055,3/31/2015 12:00:00 AM,1,1,579,822,673.57,2,0.2,252.59
CA-2015-128055,3/31/2015 12:00:00 AM,1,1,579,436,52.98,2,0,14.83
CA-2016-123232,12/14/2016 12:00:00 AM,2,210,606,1711,319.97,4,0.2,36
CA-2017-122322,7/15/2017 12:00:00 AM,1,644,489,1428,44.4,5,0,12.43
CA-2017-146633,11/15/2017 12:00:00 AM,2,748,520,777,1016.79,1,0.2,381.3
CA-2017-146633,11/15/2017 12:00:00 AM,2,748,520,761,38.14,7,0.2,13.35
CA-2018-103380,11/21/2018 12:00:00 AM,1,80,529,1392,56.56,2,0,15.27
CA-2018-103380,11/21/2018 12:00:00 AM,1,80,529,602,5.56,2,0,1.45
CA-2018-103380,11/21/2018 12:00:00 AM,1,80,529,939,9.02,2,0,3.52
CA-2018-103380,11/21/2018 12:00:00 AM,1,80,529,409,8.62,1,0,2.24
CA-2018-103380,11/21/2018 12:00:00 AM,1,80,529,1835,659.98,3,0.2,49.5
CA-2016-116092,2/15/2016 12:00:00 AM,2,396,515,1259,13.36,2,0,6.41
CA-2016-116092,2/15/2016 12:00:00 AM,2,396,515,702,41.72,5,0.2,13.04
CA-2016-116092,2/15/2016 12:00:00 AM,2,396,515,659,11.52,5,0.2,4.18
CA-2016-116092,2/15/2016 12:00:00 AM,2,396,515,406,541.44,6,0,157.02
CA-2016-116092,2/15/2016 12:00:00 AM,2,396,515,1050,19.44,3,0,9.33
CA-2017-117849,4/15/2017 12:00:00 AM,2,383,543,1260,143.7,3,0,68.98
CA-2016-169201,9/28/2016 12:00:00 AM,3,323,578,391,43.26,3,0,14.28
CA-2016-169201,9/28/2016 12:00:00 AM,3,323,578,416,43.56,2,0,15.25
CA-2018-105214,6/16/2018 12:00:00 AM,3,768,579,50,1212.96,7,0.2,90.97
CA-2018-105214,6/16/2018 12:00:00 AM,3,768,579,1126,18.54,2,0,8.71
CA-2016-117611,11/8/2016 12:00:00 AM,2,551,543,922,5,1,0,2.4
CA-2016-117611,11/8/2016 12:00:00 AM,2,551,543,1518,371.97,3,0,66.95
CA-2018-137470,9/17/2018 12:00:00 AM,4,758,622,1149,12.96,2,0,6.35
CA-2016-102036,9/21/2016 12:00:00 AM,1,175,621,1385,199.74,6,0,47.94
CA-2016-142944,3/6/2016 12:00:00 AM,1,389,579,152,435.26,7,0,95.76
CA-2016-142944,3/6/2016 12:00:00 AM,1,389,579,1612,1119.98,2,0.2,377.99
CA-2015-157882,10/3/2015 12:00:00 AM,2,47,518,336,143.43,1,0.2,3.59
CA-2015-157882,10/3/2015 12:00:00 AM,2,47,518,96,122.35,3,0.2,13.76
CA-2018-142622,10/30/2018 12:00:00 AM,3,379,622,113,97.57,2,0.2,-6.1
CA-2018-142622,10/30/2018 12:00:00 AM,3,379,622,123,614.27,8,0.2,-23.04
CA-2018-142622,10/30/2018 12:00:00 AM,3,379,622,45,199.98,2,0,38
CA-2018-143343,6/10/2018 12:00:00 AM,3,120,517,552,16.4,5,0,4.76
CA-2018-115154,1/8/2018 12:00:00 AM,3,658,622,339,892.98,2,0,80.37
US-2018-120418,6/11/2018 12:00:00 AM,3,67,498,70,280.79,1,0.2,35.1
US-2018-120418,6/11/2018 12:00:00 AM,3,67,498,1369,68.45,4,0.2,7.7
US-2018-120418,6/11/2018 12:00:00 AM,3,67,498,565,88.04,5,0.2,6.6
US-2018-120418,6/11/2018 12:00:00 AM,3,67,498,539,15.87,1,0.2,1.98
US-2018-120418,6/11/2018 12:00:00 AM,3,67,498,1355,215.59,3,0.2,-48.51
CA-2018-165491,3/20/2018 12:00:00 AM,1,334,622,1467,265.93,7,0,63.82
CA-2018-138422,9/23/2018 12:00:00 AM,3,442,468,893,14.35,3,0.2,5.2
CA-2017-155187,9/24/2017 12:00:00 AM,2,448,515,1311,41.96,2,0,2.94
CA-2017-155187,9/24/2017 12:00:00 AM,2,448,515,1046,41.7,5,0,20.85
CA-2018-109701,12/2/2018 12:00:00 AM,4,41,517,811,9.02,6,0.2,3.16
CA-2018-109701,12/2/2018 12:00:00 AM,4,41,517,662,69.46,2,0.2,22.57
CA-2018-109701,12/2/2018 12:00:00 AM,4,41,517,1229,10.86,2,0,5.32
CA-2018-109701,12/2/2018 12:00:00 AM,4,41,517,436,79.47,3,0,22.25
CA-2018-109701,12/2/2018 12:00:00 AM,4,41,517,532,10.08,6,0,5.04
CA-2016-111514,8/31/2016 12:00:00 AM,3,672,579,21,1552.83,7,0.15,200.95
CA-2016-111514,8/31/2016 12:00:00 AM,3,672,579,746,137.24,5,0.2,46.32
CA-2016-111514,8/31/2016 12:00:00 AM,3,672,579,1598,36.51,1,0,15.7
CA-2016-111514,8/31/2016 12:00:00 AM,3,672,579,1623,239.98,3,0.2,80.99
CA-2015-102295,11/24/2015 12:00:00 AM,2,260,601,74,120.71,1,0.2,-18.11
CA-2016-148628,12/6/2016 12:00:00 AM,1,437,530,1237,32.75,5,0,15.06
US-2018-117534,3/25/2018 12:00:00 AM,3,184,573,424,176.04,4,0,45.77
US-2018-117534,3/25/2018 12:00:00 AM,3,184,573,569,16.02,9,0,4.49
US-2018-117534,3/25/2018 12:00:00 AM,3,184,573,722,185.92,4,0.2,62.75
US-2018-117534,3/25/2018 12:00:00 AM,3,184,573,1683,211.17,4,0.2,15.84
US-2018-117534,3/25/2018 12:00:00 AM,3,184,573,1603,479.98,2,0.2,60
CA-2016-145065,12/12/2016 12:00:00 AM,3,217,543,916,7.86,2,0,3.62
CA-2016-145065,12/12/2016 12:00:00 AM,3,217,543,740,24.45,2,0.2,8.86
CA-2018-169264,8/14/2018 12:00:00 AM,2,574,577,967,5.76,2,0,2.82
CA-2018-169264,8/14/2018 12:00:00 AM,2,574,577,478,16.68,6,0,4.34
CA-2018-108574,10/7/2018 12:00:00 AM,1,508,519,1518,1115.91,9,0,200.86
CA-2018-108574,10/7/2018 12:00:00 AM,1,508,519,1813,128.74,7,0.2,-28.97
CA-2018-108574,10/7/2018 12:00:00 AM,1,508,519,1705,79.92,10,0.2,26.97
CA-2018-144589,1/20/2018 12:00:00 AM,1,754,579,590,24.2,5,0,7.99
CA-2018-144589,1/20/2018 12:00:00 AM,1,754,579,1798,359.98,3,0.2,130.49
CA-2018-155985,3/23/2018 12:00:00 AM,3,76,579,167,211.84,8,0,76.26
CA-2016-142041,6/7/2016 12:00:00 AM,2,268,518,811,7.52,5,0.2,2.63
CA-2015-151295,11/12/2015 12:00:00 AM,1,340,519,1141,11.96,2,0,5.86
CA-2015-151295,11/12/2015 12:00:00 AM,1,340,519,342,629.06,3,0.2,31.45
CA-2018-168655,10/12/2018 12:00:00 AM,1,523,503,1542,595,5,0,95.2
CA-2018-168655,10/12/2018 12:00:00 AM,1,523,503,726,79.87,3,0.2,29.95
CA-2017-107202,5/21/2017 12:00:00 AM,1,453,513,1619,2396.4,10,0.2,179.73
CA-2018-159597,11/9/2018 12:00:00 AM,1,490,544,1364,63.56,2,0,3.18
CA-2018-159597,11/9/2018 12:00:00 AM,1,490,544,1577,99.99,1,0,44
CA-2018-100748,5/13/2018 12:00:00 AM,1,628,578,947,58.48,8,0,27.49
CA-2018-129805,12/28/2018 12:00:00 AM,1,329,620,204,7.4,2,0,3.03
CA-2018-140053,7/3/2018 12:00:00 AM,1,123,505,268,545.85,9,0,114.63
CA-2015-164210,11/18/2015 12:00:00 AM,2,615,461,323,145.98,2,0.5,-99.27
CA-2015-164210,11/18/2015 12:00:00 AM,2,615,461,1164,35.81,4,0.2,12.53
CA-2016-100573,9/25/2016 12:00:00 AM,1,42,515,848,17.48,2,0,8.22
CA-2017-140207,11/5/2017 12:00:00 AM,1,179,591,797,29.12,5,0.2,9.83
CA-2016-142419,7/11/2016 12:00:00 AM,2,674,622,1125,29.97,3,0,13.49
CA-2016-142419,7/11/2016 12:00:00 AM,2,674,622,700,98.35,3,0.2,34.42
CA-2017-114972,11/3/2017 12:00:00 AM,3,591,517,67,217.58,2,0.2,-29.92
CA-2017-114972,11/3/2017 12:00:00 AM,3,591,517,1475,82.95,5,0,29.03
CA-2017-114972,11/3/2017 12:00:00 AM,3,591,517,1009,87.71,7,0,41.22
CA-2017-114972,11/3/2017 12:00:00 AM,3,591,517,443,1101.48,4,0,429.58
CA-2018-102750,9/4/2018 12:00:00 AM,2,308,518,319,1322.35,3,0.2,-99.18
CA-2018-147956,12/24/2018 12:00:00 AM,1,32,621,1329,1003.62,6,0,0
CA-2018-126067,8/28/2018 12:00:00 AM,1,442,621,1708,35.17,4,0.2,11.43
CA-2018-126067,8/28/2018 12:00:00 AM,1,442,621,321,1137.75,5,0,250.31
CA-2018-126067,8/28/2018 12:00:00 AM,1,442,621,705,99.68,5,0.2,32.4
CA-2018-126067,8/28/2018 12:00:00 AM,1,442,621,602,5.56,2,0,1.45
CA-2015-113579,12/13/2015 12:00:00 AM,2,424,520,1103,90.24,6,0,41.51
CA-2016-122371,9/26/2016 12:00:00 AM,1,110,541,1369,64.17,3,0,18.61
CA-2016-122371,9/26/2016 12:00:00 AM,1,110,541,847,124.46,2,0,58.5
CA-2017-126935,5/19/2017 12:00:00 AM,1,112,577,839,9.58,1,0.2,3.35
CA-2017-149482,11/14/2017 12:00:00 AM,1,656,578,948,7.38,2,0,3.47
CA-2015-143917,7/25/2015 12:00:00 AM,2,435,579,1332,53.72,4,0,15.04
CA-2015-143917,7/25/2015 12:00:00 AM,2,435,579,1421,8187.65,5,0,327.51
CA-2015-143917,7/25/2015 12:00:00 AM,2,435,579,298,77.92,8,0,34.28
CA-2018-163902,3/2/2018 12:00:00 AM,1,549,519,1704,196.78,3,0.2,14.76
CA-2018-163902,3/2/2018 12:00:00 AM,1,549,519,1474,479.94,6,0,52.79
CA-2016-143238,9/6/2016 12:00:00 AM,3,467,545,1563,46.32,4,0,18.06
CA-2016-113404,7/16/2016 12:00:00 AM,4,268,579,104,1348.7,6,0.2,-219.16
